POID,NCES ID - Clean,GovSpend ID,Disrict Name,State,Competitor,PO Spend,PO Date
2349271487,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$7,560.00",2023-12-15T12:00:00.000Z
2349271475,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$1,260.00",2023-12-15T12:00:00.000Z
2349271481,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$1,260.00",2023-12-15T12:00:00.000Z
2349271486,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$7,560.00",2023-12-15T12:00:00.000Z
2349271484,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$7,560.00",2023-12-15T12:00:00.000Z
2349271482,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$1,260.00",2023-12-15T12:00:00.000Z
2349271480,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$1,260.00",2023-12-15T12:00:00.000Z
2349271479,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$2,520.00",2023-12-15T12:00:00.000Z
2349271488,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$2,520.00",2023-12-15T12:00:00.000Z
2349271476,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$2,520.00",2023-12-15T12:00:00.000Z
2349271478,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$1,260.00",2023-12-15T12:00:00.000Z
2349271483,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$7,560.00",2023-12-15T12:00:00.000Z
2349271485,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$7,560.00",2023-12-15T12:00:00.000Z
2814266666,4823370,166695,Holland Middle School,Texas,Elevate K12,"$11,480.00",2018-04-05T12:00:00.000Z
2701889675,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$29,480.00",2025-07-10T12:00:00.000Z
2701898957,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$8,420.00",2025-06-12T12:00:00.000Z
2701897022,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$43,150.00",2025-05-15T12:00:00.000Z
2701893564,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$43,150.00",2025-04-17T12:00:00.000Z
2627683033,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$16,840.00",2025-03-28T12:00:00.000Z
2627682882,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$34,730.00",2025-03-21T12:00:00.000Z
2627682706,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$34,730.00",2025-03-13T12:00:00.000Z
2627682521,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$3,405.00",2025-03-06T12:00:00.000Z
2627681468,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$32,560.00",2025-02-27T12:00:00.000Z
2453446606,3404500,75707,Edison Township School District,New Jersey,Proximity Learning,"$10,819.98",2023-12-14T12:00:00.000Z
2429649104,4501170,54166,Berkeley County School District,South Carolina,Elevate K12,"$1,346,810.00",2023-12-14T12:00:00.000Z
2401751873,1732370,73782,Posen-Robbins Elementary School District 143-5,Illinois,Proximity Learning,"$2,520.00",2023-12-14T12:00:00.000Z
2349234192,4826580,78181,Lamar Consolidated Independent School District,Texas,Proximity Learning,"$50,252.04",2023-12-14T12:00:00.000Z
2368827360,4828890,78423,Manor Independent School District,Texas,Proximity Learning,"$108,386.19",2023-12-14T12:00:00.000Z
2368827361,4828890,78423,Manor Independent School District,Texas,Proximity Learning,"$73,812.30",2023-12-14T12:00:00.000Z
2366733074,4501560,54165,Chesterfield County School District,South Carolina,Elevate K12,"$91,355.00",2023-12-13T12:00:00.000Z
2735491553,1200120,5,Bradford County School District,Florida,Elevate K12,"$82,820.00",2023-12-13T12:00:00.000Z
2357111422,4831170,78149,Monahans-Wickett-Pyote Independent School District,Texas,Proximity Learning,"$9,200.40",2023-12-13T12:00:00.000Z
2476180113,3904380,54571,Columbus City School District,Ohio,Proximity Learning,"$34,501.50",2023-12-11T12:00:00.000Z
2378578551,3416290,149791,Trenton City School District,New Jersey,Proximity Learning,"$72,509.94",2023-12-11T12:00:00.000Z
2417485091,1718600,73681,Hazel Crest School District 152-5,Illinois,Proximity Learning,"$9,482.80",2023-12-11T12:00:00.000Z
2718857872,3412260,55059,River Dell Regional School District,New Jersey,Proximity Learning,"$4,370.63",2023-12-11T12:00:00.000Z
2351726427,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$60,600.00",2023-12-10T12:00:00.000Z
2557946044,5103130,32951,Prince William County Public Schools,Virginia,Proximity Learning,"$97,749.90",2023-12-08T12:00:00.000Z
2705610758,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$5,540.50",2023-12-08T12:00:00.000Z
2705610760,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$3,878.35",2023-12-08T12:00:00.000Z
2393085187,2007950,74465,Kansas City Unified School District 500,Kansas,Proximity Learning,"$507,310.46",2023-12-08T12:00:00.000Z
2366696462,1919140,73416,Mid-Prairie Community School District,Iowa,Elevate K12,"$7,220.00",2023-12-08T12:00:00.000Z
2332809101,4844010,78437,Venus Independent School District,Texas,Proximity Learning,"$46,899.96",2023-12-07T12:00:00.000Z
2332801773,4844010,78437,Venus Independent School District,Texas,Proximity Learning,"$41,040.00",2023-12-07T12:00:00.000Z
2420621405,1304380,42972,Richmond County School District,Georgia,Proximity Learning,"$14,927.48",2023-12-07T12:00:00.000Z
2352953757,1912750,104881,Glidden-Ralston Community School District,Iowa,Elevate K12,"$20,092.50",2023-12-06T12:00:00.000Z
2705649524,1709930,80403,Chicago Public School District 299,Illinois,Proximity Learning,"$7,000.00",2023-12-01T12:00:00.000Z
2345012756,5102160,78392,Lancaster County Public Schools,Virginia,Proximity Learning,"$6,760.00",2023-11-30T12:00:00.000Z
2332865733,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$901,779.66",2023-11-30T12:00:00.000Z
2627677119,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$14,015.00",2025-01-30T12:00:00.000Z
2366729395,4501560,54165,Chesterfield County School District,South Carolina,Elevate K12,"$38,760.00",2023-11-29T12:00:00.000Z
2348104321,4823820,78063,Huffman Independent School District,Texas,Proximity Learning,"$4,790.00",2023-11-28T12:00:00.000Z
2420619472,1304380,42972,Richmond County School District,Georgia,Proximity Learning,"$14,927.48",2023-11-27T12:00:00.000Z
2393083441,2007950,74465,Kansas City Unified School District 500,Kansas,Proximity Learning,"$312,124.01",2023-11-21T12:00:00.000Z
2511146323,3412690,169109,Paterson City School District,New Jersey,Proximity Learning,"$607,606.00",2023-11-20T12:00:00.000Z
2380699450,2922650,75303,Normandy Schools Collaborative,Missouri,Proximity Learning,"$4,488.00",2023-11-17T12:00:00.000Z
2627674487,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$14,015.00",2024-11-22T12:00:00.000Z
2591086064,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$41,340.00",2024-10-17T12:00:00.000Z
2591083654,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$41,340.00",2024-09-19T12:00:00.000Z
2460976595,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$25,556.48",2024-06-06T12:00:00.000Z
2460975808,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$25,556.48",2024-05-17T12:00:00.000Z
2460977339,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$25,556.48",2024-04-11T12:00:00.000Z
2398187993,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$25,556.48",2024-03-14T12:00:00.000Z
2398189346,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$25,556.48",2024-02-15T12:00:00.000Z
2398190308,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$20,297.44",2024-01-18T12:00:00.000Z
2332865481,2400270,62785,Charles County Public Schools,Maryland,Proximity Learning,"$856,674.12",2023-11-16T12:00:00.000Z
2401736967,1732370,73782,Posen-Robbins Elementary School District 143-5,Illinois,Proximity Learning,"$3,169.98",2023-11-16T12:00:00.000Z
2348104320,4823820,78063,Huffman Independent School District,Texas,Proximity Learning,"$4,790.00",2023-11-16T12:00:00.000Z
2332869787,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$2,520.00",2023-11-16T12:00:00.000Z
2332869797,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$7,560.00",2023-11-16T12:00:00.000Z
2332869788,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$1,260.00",2023-11-16T12:00:00.000Z
2332869798,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$7,560.00",2023-11-16T12:00:00.000Z
2332869789,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$1,260.00",2023-11-16T12:00:00.000Z
2332869793,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$1,260.00",2023-11-16T12:00:00.000Z
2332869792,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$1,260.00",2023-11-16T12:00:00.000Z
2332869790,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$2,520.00",2023-11-16T12:00:00.000Z
2332869796,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$7,560.00",2023-11-16T12:00:00.000Z
2332869799,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$2,520.00",2023-11-16T12:00:00.000Z
2332869791,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$1,260.00",2023-11-16T12:00:00.000Z
2332869795,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$7,560.00",2023-11-16T12:00:00.000Z
2332869794,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$7,560.00",2023-11-16T12:00:00.000Z
2332869786,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$1,260.00",2023-11-16T12:00:00.000Z
2351963705,4845090,169567,West Orange-Cove Consolidated Independent School District,Texas,Proximity Learning,"$6,840.00",2023-11-13T12:00:00.000Z
2311732097,4838190,78112,Royal Independent School District,Texas,Proximity Learning,"$53,156.76",2023-11-13T12:00:00.000Z
2328922440,1711250,73582,Crete-Monee Community Unit School District 201-U,Illinois,Elevate K12,"$46,500.00",2023-11-13T12:00:00.000Z
2348935131,4502100,54167,Fairfield County School District,South Carolina,Elevate K12,"$20,340.00",2023-11-10T12:00:00.000Z
2348935402,4502100,54167,Fairfield County School District,South Carolina,Proximity Learning,"$12,315.27",2023-11-10T12:00:00.000Z
2420364710,0200600,57863,Fairbanks North Star Borough School District,Alaska,Elevate K12,"$89,160.00",2023-11-09T12:00:00.000Z
2367899130,4501530,78000,Chester County School District,South Carolina,Elevate K12,"$12,350.00",2023-11-09T12:00:00.000Z
2351726384,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$60,600.00",2023-11-09T12:00:00.000Z
2358123285,3904441,55481,Mount Healthy City School District,Ohio,Elevate K12,"$10,040.00",2023-11-09T12:00:00.000Z
2398191184,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$20,297.44",2023-12-14T12:00:00.000Z
2420618977,1304380,42972,Richmond County School District,Georgia,Proximity Learning,"$7,770.00",2023-11-08T12:00:00.000Z
2394260673,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$20,297.44",2023-11-17T12:00:00.000Z
2367898849,4501530,78000,Chester County School District,South Carolina,Elevate K12,"$12,350.00",2023-11-02T12:00:00.000Z
2437477948,3402820,75881,Carteret Borough School District,New Jersey,Proximity Learning,"$2,394.99",2023-11-01T12:00:00.000Z
2366729110,4501560,54165,Chesterfield County School District,South Carolina,Elevate K12,"$38,770.00",2023-11-01T12:00:00.000Z
2323965924,5102160,78392,Lancaster County Public Schools,Virginia,Proximity Learning,"$6,760.00",2023-10-31T12:00:00.000Z
2420617881,1304380,42972,Richmond County School District,Georgia,Proximity Learning,"$7,770.00",2023-10-30T12:00:00.000Z
2718856543,3412260,55059,River Dell Regional School District,New Jersey,Proximity Learning,"$5,345.58",2023-10-30T12:00:00.000Z
2292776719,1705760,73583,Bellwood School District 88,Illinois,Proximity Learning,"$83,160.00",2023-10-27T12:00:00.000Z
2367900207,4501530,78000,Chester County School District,South Carolina,Elevate K12,"$40,695.00",2023-10-26T12:00:00.000Z
2427954026,3704620,53728,Union County Public Schools,North Carolina,Proximity Learning,"$177,384.83",2023-10-25T12:00:00.000Z
2351726219,3904659,55558,Richmond Heights Local School District,Ohio,Proximity Learning,"$60,600.00",2023-10-24T12:00:00.000Z
2350644923,3904378,76855,Cleveland Municipal School District,Ohio,Proximity Learning,"$20,809.98",2023-10-23T12:00:00.000Z
2292776327,1705760,73583,Bellwood School District 88,Illinois,Proximity Learning,"$124,034.45",2023-10-20T12:00:00.000Z
2332869454,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$9,509.94",2023-10-20T12:00:00.000Z
2332869455,1743860,73913,Zion Elementary School District 6,Illinois,Proximity Learning,"$7,560.00",2023-10-20T12:00:00.000Z
2394260369,4502580,69622,Lancaster County School District,South Carolina,Proximity Learning,"$2,274.93",2023-10-19T12:00:00.000Z
2476170587,3904380,54571,Columbus City School District,Ohio,Proximity Learning,"$7,375.20",2023-10-19T12:00:00.000Z
2348104319,4823820,78063,Huffman Independent School District,Texas,Proximity Learning,"$4,790.00",2023-10-19T12:00:00.000Z
2367900143,4501530,78000,Chester County School District,South Carolina,Elevate K12,"$12,350.00",2023-10-19T12:00:00.000Z
2405105025,3403300,75740,Clifton City School District,New Jersey,Proximity Learning,"$63,699.96",2023-10-19T12:00:00.000Z
2405105024,3403300,75740,Clifton City School District,New Jersey,Proximity Learning,"$33,999.95",2023-10-19T12:00:00.000Z
2368603847,2011850,74269,Spring Hill Unified School District 230,Kansas,Elevate K12,"$53,490.00",2023-10-19T12:00:00.000Z
2367654125,2011850,74269,Spring Hill Unified School District 230,Kansas,Elevate K12,"$53,490.00",2023-10-19T12:00:00.000Z
2457146237,2618990,33095,Huron Valley Schools,Michigan,Proximity Learning,"$10,424.99",2023-10-19T12:00:00.000Z
2394259849,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$20,297.43",2023-10-13T12:00:00.000Z
2345120431,4501440,54135,Charleston County School District,South Carolina,Proximity Learning,"$21,049.98",2023-10-19T12:00:00.000Z
2366731602,4501560,54165,Chesterfield County School District,South Carolina,Elevate K12,"$296,983.50",2023-10-18T12:00:00.000Z
2293827102,2200840,74355,Jefferson Parish School District,Louisiana,Proximity Learning,"$861,249.50",2023-10-16T12:00:00.000Z
2351963678,4845090,169567,West Orange-Cove Consolidated Independent School District,Texas,Proximity Learning,"$6,840.00",2023-10-16T12:00:00.000Z
2394259845,4502580,69622,Lancaster County School District,South Carolina,Proximity Learning,"$2,274.93",2023-10-13T12:00:00.000Z
2368605465,2011850,74269,Spring Hill Unified School District 230,Kansas,Elevate K12,"$53,490.00",2023-10-13T12:00:00.000Z
2394260584,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$14,340.00",2023-09-15T12:00:00.000Z
2241160322,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$72,771.80",2023-05-11T12:00:00.000Z
2167367358,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$23,512.50",2023-01-19T12:00:00.000Z
2167367284,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$23,512.50",2023-01-12T12:00:00.000Z
2167367093,4502580,169609,Indian Land High School,South Carolina,Proximity Learning,"$23,512.50",2022-12-15T12:00:00.000Z
2701898960,4502580,169599,Indian Land Middle School,South Carolina,Proximity Learning,"$7,938.00",2025-06-12T12:00:00.000Z
2701897026,4502580,169599,Indian Land Middle School,South Carolina,Proximity Learning,"$7,938.00",2025-05-15T12:00:00.000Z
2701893565,4502580,169599,Indian Land Middle School,South Carolina,Proximity Learning,"$7,938.00",2025-04-17T12:00:00.000Z
2346050061,4503810,77801,York School District 1,South Carolina,Proximity Learning,"$3,380.00",2023-10-12T12:00:00.000Z
2366731401,4501560,54165,Chesterfield County School District,South Carolina,Elevate K12,"$248,339.50",2023-10-11T12:00:00.000Z
