"leaid","name","state_location","city_location","Official Domain JSON","Website","Job Board JSON","Job Board","External Platform"
"3904778","Buckeye Local School District","OH","Dillonvale","Response","buckeyeschools.info","Response","https://www.applitrack.com/buckeyeschools/onlineapp/default.aspx?all=1","Frontline"
"0407530","Santa Cruz Valley Union High School District","AZ","ELOY","Response","scvuhs.org","Response","https://santacruz.tedk12.com/hire/index.aspx","SchoolSpring"
"0407570","Scottsdale Unified District","AZ","SCOTTSDALE","Response","susd.org","Response","https://scottsdale.tedk12.com/hire/index.aspx","PowerSchool"
"0407750","Deer Valley Unified District","AZ","PHOENIX","Response","dvusd.org","Response","http://CAREERS.DVUSD.ORG/",
"0509720","Melbourne School District","AR","MELBOURNE","Response","bearkatz.k12.ar.us","Response","https://www.bearkatz.k12.ar.us/o/melbourne/page/join-our-team",
"0403310","Gila Bend Unified District","AZ","Gila Bend","Response","gbusd.org","Response","https://www.applitrack.com/gbusd/onlineapp/","Frontline"
"0511610","Pocahontas School District","AR","POCAHONTAS","Response","pocahontaspsd.com","Response","https://pocahontas.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"0511700","Pottsville Public Schools","AR","POTTSVILLE","Response","pottsvilleschools.org","Response","https://pottsville.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"0511730","Poyen School District","AR","POYEN","Response","poyenschool.com","Response","https://www.poyenschool.com/97673_2",
"0511760","Prairie Grove School District","AR","PRAIRIE GROVE","Response","pgtigers.org","Response","https://www.pgtigers.org/page/careers",
"0511820","Prescott School District","AR","PRESCOTT","Response","curleywolves.org","Response","https://prescottsd.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"0511850","Pulaski County Special School District","AR","LITTLE ROCK","Response","pcssd.org","Response","https://pcssd.schoolspring.com/","SchoolSpring"
"0511880","Quitman School District","AR","QUITMAN","Response","quitman.k12.ar.us","Response","https://activeapplicant.quitmanschools.org/","ActiveApplicant"
"0512000","Rose Bud School District","AR","ROSE BUD","Response","rosebudschools.com","Response","https://rosebudschools.tedk12.com/hire/index.aspx","PowerSchool"
"0403420","Glendale Elementary District","AZ","GLENDALE","Response","gesd40.org","Response","https://www.applitrack.com/gesd40/onlineapp/","Frontline"
"0408130","Stanfield Elementary District","AZ","STANFIELD","Response","goroadrunners24.com","Response","https://www.applitrack.com/StanfieldElementarySD24/onlineapp/default.aspx?all=1","Frontline"
"0408170","Sunnyside Unified District","AZ","TUCSON","Response","susd12.org","Response","https://www.applitrack.com/susd12/onlineapp/","AppliTrack"
"0408230","Superior Unified School District","AZ","SUPERIOR","Response","superiorusd.org","Response","https://www.superiorusd.org/human-resources",
"5099934","Orleans Central Supervisory Union","VT","","Response","ocsu.org","Response","https://www.ocsu.org/page/ocsu-employment-opportunities",
"5099935","Orleans Southwest Supervisory Union","VT","","Response","ossu.org","Response","https://www.schoolspring.com/jobs/?iframe=1&employer=10123","SchoolSpring"
"5099936","Rutland Northeast Supervisory Union","VT","","Response","rnesu.org","Response","https://www.indeed.com/q-rutland-northeast-supervisory-union-l-brandon,-vt-jobs.html","Indeed"
"5099942","Harwood Unified Union Supervisory District","VT","","Response","huusd.org","Response","https://huusd.schoolspring.com/","SchoolSpring"
"0403500","Globe Unified District","AZ","GLOBE","Response","globeschools.org","Response","https://globeschools.schoolspring.com/","SchoolSpring"
"5099901","Mt. Abraham Unified School District (Supervisory)","VT","","Response","mausd.org","Response","https://www.schoolspring.com/jobs/?iframe=1&employer=99101","SchoolSpring"
"0103330","Troy City School District","AL","Troy","Response","troyschools.net","Response","https://careersalk12education.org/troycityschools","Hire True"
"0103360","Tuscaloosa City School District","AL","Tuscaloosa","Response","tuscaloosacityschools.com","Response","https://hiretrue-prod.com/hiretrue/ce3/job-board/e64590f9-2bf7-449a-83a5-2e87b4bbf959?subdivision=Tuscaloosa%20City%20Schools","HireTrue"
"0103390","Tuscaloosa County School District","AL","Tuscaloosa","Response","tcss.net","Response","https://hiretrue-prod.com/hiretrue/ce3/job-board/e64590f9-2bf7-449a-83a5-2e87b4bbf959?subdivision=Tuscaloosa%20County","HireTrue"
"0513680","Waldron School District","AR","WALDRON","Response","waldronschools.org","Response","https://www.waldronschools.org/apps/jobs/",
"0603060","Arcohe Union Elementary School District","CA","Herald","Response","arcohe.net","Response","https://www.edjoin.org/arcohe","EDJOIN"
"0642270","West Side Union Elementary School District","CA","Healdsburg","Response","westsideusd.org","Response","https://www.edjoin.org/westsideusd","EdJoin"
"1301020","Chatham County School District","GA","Savannah","Response","sccpss.com","Response","https://sccpss.schoolspring.com/","SchoolSpring"
"5099925","Lamoille North Supervisory Union","VT","","Response","lnsd.org","Response","https://www.schoolspring.com/jobs/index.cfm?&&&iframe=1&employer=10070&status=30","SchoolSpring"
"0403780","Higley Unified District","AZ","GILBERT","Response","husd.org","Response","https://higley.tedk12.com/hire","PowerSchool"
"5099926","Lamoille South Supervisory Union","VT","","Response","lamoillesouth.org","Response","https://employer.schoolspring.com/jobs/?employer=10289","SchoolSpring"
"5099927","Orange East Supervisory Union","VT","","Response","oesu.org","Response","https://www.schoolspring.com/jobs/?iframe=1&employer=10020","SchoolSpring"
"0514490","Yellville-Summit School District","AR","YELLVILLE","Response","yellvillesummitschools.com","Response","https://www.k12jobspot.com/District/18254/Jobs","K12JobSpot"
"0614010","Forestville Union Elementary School District","CA","Forestville","Response","forestvilleusd.org","Response","https://www.edjoin.org/forestvilleusd","EDJOIN"
"0614130","Fort Ross Elementary School District","CA","Cazadero","Response","fortrossschool.org","Response","https://www.edjoin.org/FortRoss","EDJOIN"
"0630330","Piedmont City Unified School District","CA","Piedmont","Response","piedmont.k12.ca.us","Response","https://www.edjoin.org/piedmontusd","EdJoin"
"0630360","Pierce Joint Unified School District","CA","Arbuckle","Response","pierce.k12.ca.us","Response","https://www.edjoin.org/piercek12","EDJOIN"
"0403900","Hyder Elementary District","AZ","Dateland","Response","hyderschools.org","Response","https://www.hyderschools.org/page/job-openings",
"0403960","Isaac Elementary District","AZ","PHOENIX","Response","isaacschools.org","Response","https://www.applitrack.com/isaac/onlineapp/default.aspx","AppliTrack"
"0408550","Toltec Elementary District","AZ","ELOY","Response","toltec.k12.az.us","Response","https://www.toltecsd.org/CurrentJobOpenings.aspx",
"0408640","Topock Elementary District","AZ","Topock","Response","topockazschool.com","Response","https://topockazschool.com/jobs/",
"0627840","Oak Grove Union Elementary School District","CA","Santa Rosa","Response","ogusd.org","Response","https://www.edjoin.org/ogusd","EdJoin"
"0628320","Old Adobe Union Elementary School District","CA","Petaluma","Response","oldadobe.org","Response","https://www.edjoin.org/oldadobe","Edjoin"
"0403990","J. O. Combs Unified School District","AZ","SAN TAN VLY","Response","jocombs.org","Response","https://www.applitrack.com/jocombs/onlineapp/","AppliTrack"
"0635810","Santa Rosa Elementary School District","CA","Santa Rosa","Response","srcschools.org","Response","https://www.edjoin.org/srcs","edjoin.org"
"0636180","Sebastopol Union Elementary School District","CA","Sebastopol","Response","sebastopolschools.org","Response","https://www.edjoin.org/sebastopolusd","edjoin.org"
"0640230","Twin Hills Union Elementary School District","CA","Sebastopol","Response","twinhillsusd.org","Response","https://www.edjoin.org/thusd","EdJoin"
"0601950","Alisal Union Elementary School District","CA","Salinas","Response","alisal.org","Response","https://www.applitrack.com/alisal/onlineapp/","Frontline"
"0605190","Bitterwater-Tully Union Elementary School District","CA","King City","Response","sbcoe.k12.ca.us","Response","https://www.edjoin.org/BitterwaterTully","EDJOIN"
"0605730","Bradley Union Elementary School District","CA","Bradley","Response","bradleyusd.org","Response","https://www.edjoin.org/BradleyUnion","EDJOIN"
"1300360","Ben Hill County School District","GA","Fitzgerald","Response","ben-hill.k12.ga.us","Response","https://www.ben-hill.k12.ga.us/employment",
"1300390","Berrien County School District","GA","Nashville","Response","berrienschools.org","Response","https://berrien.tedk12.com/hire/index.aspx","PowerSchool"
"0102820","Randolph County School District","AL","Wedowee","Response","randolphboe.org","Response","https://www.randolph.k12.al.us/apps/jobs/",
"0608250","Chatom Union Elementary School District","CA","Turlock","Response","chatom.k12.ca.us","Response","https://www.edjoin.org/chatom","EdJoin"
"0615480","Golden Feather Union Elementary School District","CA","Oroville","Response","gfusd.org","Response","https://www.edjoin.org/gfusd","EDJOIN"
"0409030","Walnut Grove Elementary District","AZ","","Response",,,,
"5099902","Addison Northwest Supervisory District","VT","","Response","anwsd.org","Response","https://www.anwsd.org/employment/job-opportunities",
"5099903","Addison Central Supervisory District","VT","","Response","acsdvt.org","Response","https://addisoncsd.recruitfront.com/JobOpportunities","RecruitFront"
"0404170","Kirkland Elementary District","AZ","Kirkland","Response","kirklandaz.org","Response","https://www.kirklandaz.org/page/job-opportunities",
"0639750","Trinity Center Elementary School District","CA","Trinity Center","Response","trinitycenterschool.org","Response","https://www.edjoin.org/trinitycoe","EdJoin"
"0404290","Laveen Elementary District","AZ","LAVEEN","Response","laveenschools.org","Response","https://laveenelementary.tedk12.com/hire/index.aspx","TalentEd"
"1300660","Burke County School District","GA","Waynesboro","Response","burke.k12.ga.us","Response","https://burkek12ga.applicantpro.com/","ApplicantPro"
"1300690","Butts County School District","GA","Jackson","Response","bcssk12.org","Response","https://www.applitrack.com/butts/onlineapp/default.aspx","AppliTrack"
"5099919","Essex North Supervisory Union","VT","","Response","ensuvt.org","Response","https://www.schoolspring.com/jobdetail?jobId=5399524","SchoolSpring"
"5099914","Champlain Valley Supervisory District","VT","","Response","cvsdvt.org","Response","https://cvsdvt.schoolspring.com/","SchoolSpring"
"0404440","Littleton Elementary District","AZ","AVONDALE","Response","littletonaz.org","Response","https://littletonaz.tedk12.com/hire/index.aspx","PowerSchool"
"1300720","Calhoun City School District","GA","Calhoun","Response","calhounschools.org","Response","https://www.applitrack.com/calhounschools/onlineapp/","AppliTrack"
"1300750","Calhoun County School District","GA","Morgan","Response","calhoun.k12.ga.us","Response","https://calhoun.tedk12.com/hire/index.aspx","PowerSchool"
"1300780","Camden County School District","GA","Kingsland","Response","camden.k12.ga.us","Response","https://www.applitrack.com/camdencounty/onlineapp/","Frontline"
"1300810","Candler County School District","GA","Metter","Response","metter.org","Response","https://www.metter.org/page/employment",
"1300840","Carroll County School District","GA","Carrollton","Response","carrollcountyschools.com","Response","https://www.applitrack.com/carrollcountyschools/onlineapp/default.aspx","AppliTrack"
"0404500","Madison Elementary District","AZ","PHOENIX","Response","madisonaz.org","Response","https://madisonaz.schoolspring.com/","SchoolSpring"
"0404530","Maine Consolidated School District","AZ","Parks","Response","mcsd10.org","Response","https://mcsd10.org/job-openings/",
"0404570","Mammoth-San Manuel Unified District","AZ","SAN MANUEL","Response","msmusd.org","Response","https://www.applitrack.com/msmusd/onlineapp/","AppliTrack"
"5099930","White River Valley Supervisory Union","VT","","Response","wrvsu.org","Response","https://employer.schoolspring.com/jobs/?employer=97834","SchoolSpring"
"0404720","Maricopa Unified School District","AZ","MARICOPA","Response","musd20.org","Response","https://musd20.tedk12.com/hire/index.aspx","SchoolSpring"
"5000394","Essex-Westford Supervisory School District","VT","","Response","ewsd.org","Response","https://ewsd.tedk12.com/hire/index.aspx","PowerSchool Applicant Tracking"
"5000405","Greater Rutland County Supervisory Union","VT","","Response","grcsu.org","Response","https://grcsu.org/grcsu-vacancies/",
"5099931","North Country Supervisory Union","VT","","Response","ncsuvt.org","Response","https://www.schoolspring.com/search.cfm?e_id=10078","SchoolSpring.com"
"0405100","Mobile Elementary District","AZ","MARICOPA","Response","mobileesd.org","Response","https://www.mobileesd.org/human-resources",
"0634050","San Antonio Union Elementary School District","CA","Lockwood","Response","sanantoniousd.org","Response","https://www.edjoin.org/SanAntonioUnion","EdJoin"
"0634080","San Ardo Union Elementary School District","CA","San Ardo","Response","sanardousd.org","Response","https://www.edjoin.org/SanArdoUnion","EdJoin"
"0405340","Morristown Elementary District","AZ","Morristown","Response","morristowneld75.org","Response","https://docs.google.com/forms/d/e/1FAIpQLSfpTUQO9qZ9RKDULRj_uTPzE1tU3J3qfqHzhZdXv53EqLuwVQ/viewform?usp=sf_link","Google Forms"
"0405530","Nogales Unified District","AZ","NOGALES","Response","nusd.k12.az.us","Response","https://nogales.tedk12.com/hire/index.aspx","tedk12"
